0.000000	-nan	-nan	-nan	
1.407125	-0.000008	0.000000	-1.022516	
1.410674	-0.000008	0.000000	-1.017012	
1.414214	-0.000008	0.000000	-1.011565	
1.417745	-0.000008	0.000000	-1.006172	
1.421267	-0.000008	0.000000	-1.000834	
1.424781	-0.000008	0.000000	-0.995550	
1.428286	-0.000008	0.000000	-0.990319	
1.431782	-0.000008	0.000000	-0.985139	
1.435270	-0.000008	0.000000	-0.980012	
1.438749	-0.000008	0.000000	-0.974935	
1.442221	-0.000008	0.000000	-0.969907	
1.445683	-0.000008	0.000000	-0.964929	
1.449138	-0.000008	0.000000	-0.960000	
1.452584	-0.000008	0.000000	-0.955118	
1.456022	-0.000008	0.000000	-0.950283	
1.459452	-0.000008	0.000000	-0.945494	
1.462874	-0.000008	0.000000	-0.940752	
1.466288	-0.000008	0.000000	-0.936054	
1.469694	-0.000008	0.000000	-0.931401	
1.473092	-0.000008	0.000000	-0.926792	
1.476482	-0.000008	0.000000	-0.922226	
1.479865	-0.000008	0.000000	-0.917703	
1.483240	-0.000008	0.000000	-0.913221	
1.486607	-0.000008	0.000000	-0.908781	
1.489966	-0.000008	0.000000	-0.904383	
1.493318	-0.000008	0.000000	-0.900024	
1.496663	-0.000008	0.000000	-0.895705	
1.500000	-0.000008	0.000000	-0.891426	
1.503330	-0.000008	0.000000	-0.887186	
1.506652	-0.000008	0.000000	-0.882983	
1.509967	-0.000008	0.000000	-0.878819	
1.513275	-0.000008	0.000000	-0.874691	
1.516575	-0.000008	0.000000	-0.870601	
1.519868	-0.000008	0.000000	-0.866547	
1.523155	-0.000008	0.000000	-0.862528	
1.526434	-0.000008	0.000000	-0.858545	
1.529706	-0.000008	0.000000	-0.854597	
1.532971	-0.000008	0.000000	-0.850683	
1.536229	-0.000008	0.000000	-0.846803	
1.539480	-0.000008	0.000000	-0.842957	
1.542725	-0.000008	0.000000	-0.839144	
1.545962	-0.000008	0.000000	-0.835363	
1.549193	-0.000008	0.000000	-0.831615	
1.552417	-0.000008	0.000000	-0.827899	
1.555635	-0.000008	0.000000	-0.824214	
1.558846	-0.000008	0.000000	-0.820560	
1.562050	-0.000008	0.000000	-0.816938	
1.565248	-0.000008	0.000000	-0.813345	
1.568439	-0.000008	0.000000	-0.809782	
1.571623	-0.000008	0.000000	-0.806249	
1.574802	-0.000008	0.000000	-0.802746	
1.577973	-0.000008	0.000000	-0.799271	
1.581139	-0.000008	0.000000	-0.795824	
1.584298	-0.000008	0.000000	-0.792406	
1.587451	-0.000008	0.000000	-0.789016	
1.590597	-0.000008	0.000000	-0.785653	
1.593738	-0.000008	0.000000	-0.782317	
1.596872	-0.000007	0.000000	-0.779009	
1.600000	-0.000007	0.000000	-0.775726	
1.603122	-0.000007	0.000000	-0.772470	
1.606238	-0.000007	0.000000	-0.769240	
1.609348	-0.000007	0.000000	-0.766036	
1.612452	-0.000007	0.000000	-0.762857	
1.615549	-0.000007	0.000000	-0.759703	
1.618641	-0.000007	0.000000	-0.756573	
1.621727	-0.000007	0.000000	-0.753469	
1.624808	-0.000007	0.000000	-0.750388	
1.627882	-0.000007	0.000000	-0.747331	
1.630951	-0.000007	0.000000	-0.744298	
1.634013	-0.000007	0.000000	-0.741288	
1.637071	-0.000007	0.000000	-0.738301	
1.640122	-0.000007	0.000000	-0.735337	
1.643168	-0.000007	0.000000	-0.732396	
1.646208	-0.000007	0.000000	-0.729477	
1.649242	-0.000007	0.000000	-0.726580	
1.652271	-0.000007	0.000000	-0.723705	
1.655295	-0.000007	0.000000	-0.720852	
1.658312	-0.000007	0.000000	-0.718020	
1.661325	-0.000007	0.000000	-0.715209	
1.664332	-0.000007	0.000000	-0.712418	
1.667333	-0.000007	0.000000	-0.709649	
1.670329	-0.000007	0.000000	-0.706900	
1.673320	-0.000007	0.000000	-0.704171	
1.676305	-0.000007	0.000000	-0.701462	
1.679286	-0.000007	0.000000	-0.698773	
1.682260	-0.000007	0.000000	-0.696104	
1.685230	-0.000007	0.000000	-0.693454	
1.688194	-0.000007	0.000000	-0.690823	
1.691153	-0.000007	0.000000	-0.688211	
1.694107	-0.000007	0.000000	-0.685618	
1.697056	-0.000007	0.000000	-0.683043	
1.700000	-0.000007	0.000000	-0.680487	
1.702939	-0.000007	0.000000	-0.677948	
1.705872	-0.000007	0.000000	-0.675428	
1.708801	-0.000007	0.000000	-0.672926	
1.711724	-0.000007	0.000000	-0.670441	
1.714643	-0.000007	0.000000	-0.667974	
1.717556	-0.000007	0.000000	-0.665524	
1.720465	-0.000007	0.000000	-0.663091	
1.723369	-0.000007	0.000000	-0.660674	
1.726268	-0.000007	0.000000	-0.658275	
1.729162	-0.000007	0.000000	-0.655892	
1.732051	-0.000007	0.000000	-0.653526	
1.734935	-0.000007	0.000000	-0.651175	
1.737815	-0.000007	0.000000	-0.648841	
1.740690	-0.000007	0.000000	-0.646523	
1.743560	-0.000007	0.000000	-0.644220	
1.746425	-0.000007	0.000000	-0.641933	
1.749286	-0.000007	0.000000	-0.639662	
1.752142	-0.000007	0.000000	-0.637405	
1.754993	-0.000007	0.000000	-0.635164	
1.757840	-0.000007	0.000000	-0.632938	
1.760682	-0.000007	0.000000	-0.630727	
1.763519	-0.000007	0.000000	-0.628530	
1.766352	-0.000007	0.000000	-0.626348	
1.769181	-0.000007	0.000000	-0.624180	
1.772005	-0.000007	0.000000	-0.622027	
1.774824	-0.000007	0.000000	-0.619887	
1.777639	-0.000007	0.000000	-0.617762	
1.780449	-0.000007	0.000000	-0.615650	
1.783255	-0.000007	0.000000	-0.613553	
1.786057	-0.000007	0.000000	-0.611468	
1.788854	-0.000007	0.000000	-0.609398	
1.791647	-0.000007	0.000000	-0.607340	
1.794436	-0.000007	0.000000	-0.605296	
1.797220	-0.000007	0.000000	-0.603265	
1.800000	-0.000007	0.000000	-0.601247	
1.802776	-0.000007	0.000000	-0.599241	
1.805547	-0.000007	0.000000	-0.597249	
1.808314	-0.000007	0.000000	-0.595269	
1.811077	-0.000007	0.000000	-0.593301	
1.813836	-0.000007	0.000000	-0.591346	
1.816590	-0.000007	0.000000	-0.589403	
1.819341	-0.000007	0.000000	-0.587472	
1.822087	-0.000007	0.000000	-0.585554	
1.824829	-0.000007	0.000000	-0.583647	
1.827567	-0.000007	0.000000	-0.581752	
1.830301	-0.000007	0.000000	-0.579869	
1.833030	-0.000007	0.000000	-0.577997	
1.835756	-0.000007	0.000000	-0.576137	
1.838478	-0.000007	0.000000	-0.574288	
1.841195	-0.000007	0.000000	-0.572451	
1.843909	-0.000007	0.000000	-0.570624	
1.846619	-0.000007	0.000000	-0.568809	
1.849324	-0.000007	0.000000	-0.567005	
1.852026	-0.000007	0.000000	-0.565212	
1.854724	-0.000007	0.000000	-0.563429	
1.857418	-0.000007	0.000000	-0.561657	
1.860108	-0.000007	0.000000	-0.559896	
1.862794	-0.000007	0.000000	-0.558145	
1.865476	-0.000007	0.000000	-0.556405	
1.868154	-0.000007	0.000000	-0.554675	
1.870829	-0.000007	0.000000	-0.552956	
1.873499	-0.000007	0.000000	-0.551246	
1.876166	-0.000006	0.000000	-0.549547	
1.878829	-0.000006	0.000000	-0.547857	
1.881489	-0.000006	0.000000	-0.546178	
1.884144	-0.000006	0.000000	-0.544508	
1.886796	-0.000006	0.000000	-0.542848	
1.889444	-0.000006	0.000000	-0.541197	
1.892089	-0.000006	0.000000	-0.539556	
1.894730	-0.000006	0.000000	-0.537925	
1.897367	-0.000006	0.000000	-0.536303	
1.900000	-0.000006	0.000000	-0.534690	
1.902630	-0.000006	0.000000	-0.533087	
1.905256	-0.000006	0.000000	-0.531493	
1.907878	-0.000006	0.000000	-0.529908	
1.910497	-0.000006	0.000000	-0.528331	
1.913113	-0.000006	0.000000	-0.526764	
1.915724	-0.000006	0.000000	-0.525206	
1.918333	-0.000006	0.000000	-0.523656	
1.920937	-0.000006	0.000000	-0.522115	
1.923538	-0.000006	0.000000	-0.520583	
1.926136	-0.000006	0.000000	-0.519060	
1.928730	-0.000006	0.000000	-0.517544	
1.931321	-0.000006	0.000000	-0.516038	
1.933908	-0.000006	0.000000	-0.514539	
1.936492	-0.000006	0.000000	-0.513049	
1.939072	-0.000006	0.000000	-0.511568	
1.941649	-0.000006	0.000000	-0.510094	
1.944222	-0.000006	0.000000	-0.508629	
1.946792	-0.000006	0.000000	-0.507171	
1.949359	-0.000006	0.000000	-0.505722	
1.951922	-0.000006	0.000000	-0.504280	
1.954482	-0.000006	0.000000	-0.502846	
1.957039	-0.000006	0.000000	-0.501420	
1.959592	-0.000006	0.000000	-0.500002	
1.962142	-0.000006	0.000000	-0.498591	
1.964688	-0.000006	0.000000	-0.497188	
1.967232	-0.000006	0.000000	-0.495793	
1.969772	-0.000006	0.000000	-0.494405	
1.972308	-0.000006	0.000000	-0.493024	
1.974842	-0.000006	0.000000	-0.491651	
1.977372	-0.000006	0.000000	-0.490285	
1.979899	-0.000006	0.000000	-0.488926	
1.982423	-0.000006	0.000000	-0.487575	
1.984943	-0.000006	0.000000	-0.486230	
1.987461	-0.000006	0.000000	-0.484893	
1.989975	-0.000006	0.000000	-0.483563	
1.992486	-0.000006	0.000000	-0.482240	
1.994994	-0.000006	0.000000	-0.480923	
1.997498	-0.000006	0.000000	-0.479614	
2.000000	-0.000006	0.000000	-0.478311	
2.002498	-0.000006	0.000000	-0.477015	
2.004994	-0.000006	0.000000	-0.475726	
2.007486	-0.000006	0.000000	-0.474443	
2.009975	-0.000006	0.000000	-0.473167	
2.012461	-0.000006	0.000000	-0.471898	
2.014944	-0.000006	0.000000	-0.470635	
2.017424	-0.000006	0.000000	-0.469379	
2.019901	-0.000006	0.000000	-0.468129	
2.022375	-0.000006	0.000000	-0.466885	
2.024846	-0.000006	0.000000	-0.465648	
2.027313	-0.000006	0.000000	-0.464417	
2.029778	-0.000006	0.000000	-0.463192	
2.032240	-0.000006	0.000000	-0.461973	
2.034699	-0.000006	0.000000	-0.460761	
2.037155	-0.000006	0.000000	-0.459554	
2.039608	-0.000006	0.000000	-0.458354	
2.042058	-0.000006	0.000000	-0.457160	
2.044505	-0.000006	0.000000	-0.455971	
2.046949	-0.000006	0.000000	-0.454789	
2.049390	-0.000006	0.000000	-0.453612	
2.051828	-0.000006	0.000000	-0.452441	
2.054264	-0.000006	0.000000	-0.451276	
2.056696	-0.000006	0.000000	-0.450117	
2.059126	-0.000006	0.000000	-0.448963	
2.061553	-0.000006	0.000000	-0.447815	
2.063977	-0.000006	0.000000	-0.446673	
2.066398	-0.000006	0.000000	-0.445536	
2.068816	-0.000006	0.000000	-0.444405	
2.071232	-0.000006	0.000000	-0.443279	
2.073644	-0.000006	0.000000	-0.442159	
2.076054	-0.000006	0.000000	-0.441045	
2.078461	-0.000006	0.000000	-0.439935	
2.080865	-0.000006	0.000000	-0.438831	
2.083267	-0.000006	0.000000	-0.437732	
2.085665	-0.000006	0.000000	-0.436639	
2.088061	-0.000006	0.000000	-0.435550	
2.090454	-0.000006	0.000000	-0.434467	
2.092845	-0.000006	0.000000	-0.433389	
2.095233	-0.000006	0.000000	-0.432317	
2.097618	-0.000006	0.000000	-0.431249	
2.100000	-0.000006	0.000000	-0.430186	
2.102380	-0.000006	0.000000	-0.429129	
2.104757	-0.000006	0.000000	-0.428076	
2.107131	-0.000006	0.000000	-0.427028	
2.109502	-0.000006	0.000000	-0.425986	
2.111871	-0.000006	0.000000	-0.424948	
2.114237	-0.000006	0.000000	-0.423915	
2.116601	-0.000006	0.000000	-0.422887	
2.118962	-0.000006	0.000000	-0.421863	
2.121320	-0.000006	0.000000	-0.420844	
2.123676	-0.000006	0.000000	-0.419831	
2.126029	-0.000006	0.000000	-0.418821	
2.128380	-0.000006	0.000000	-0.417817	
2.130728	-0.000006	0.000000	-0.416817	
2.133073	-0.000006	0.000000	-0.415821	
2.135416	-0.000006	0.000000	-0.414830	
2.137756	-0.000006	0.000000	-0.413844	
2.140093	-0.000006	0.000000	-0.412862	
2.142429	-0.000006	0.000000	-0.411885	
2.144761	-0.000006	0.000000	-0.410912	
2.147091	-0.000006	0.000000	-0.409944	
2.149419	-0.000006	0.000000	-0.408980	
2.151743	-0.000006	0.000000	-0.408020	
2.154066	-0.000006	0.000000	-0.407064	
2.156386	-0.000006	0.000000	-0.406113	
2.158703	-0.000006	0.000000	-0.405166	
2.161018	-0.000006	0.000000	-0.404224	
2.163331	-0.000006	0.000000	-0.403285	
2.165641	-0.000006	0.000000	-0.402351	
2.167948	-0.000006	0.000000	-0.401421	
2.170253	-0.000006	0.000000	-0.400495	
2.172556	-0.000006	0.000000	-0.399573	
2.174856	-0.000006	0.000000	-0.398656	
2.177154	-0.000006	0.000000	-0.397742	
2.179449	-0.000006	0.000000	-0.396832	
2.181742	-0.000006	0.000000	-0.395927	
2.184033	-0.000006	0.000000	-0.395025	
2.186321	-0.000006	0.000000	-0.394127	
2.188607	-0.000006	0.000000	-0.393233	
2.190890	-0.000006	0.000000	-0.392344	
2.193171	-0.000006	0.000000	-0.391458	
2.195450	-0.000006	0.000000	-0.390575	
2.197726	-0.000006	0.000000	-0.389697	
2.200000	-0.000006	0.000000	-0.388822	
2.202272	-0.000006	0.000000	-0.387952	
2.204541	-0.000006	0.000000	-0.387085	
2.206808	-0.000005	0.000000	-0.386221	
2.209072	-0.000005	0.000000	-0.385362	
2.211334	-0.000005	0.000000	-0.384506	
2.213594	-0.000005	0.000000	-0.383654	
2.215852	-0.000005	0.000000	-0.382805	
2.218107	-0.000005	0.000000	-0.381960	
2.220360	-0.000005	0.000000	-0.381119	
2.222611	-0.000005	0.000000	-0.380281	
2.224860	-0.000005	0.000000	-0.379447	
2.227106	-0.000005	0.000000	-0.378616	
2.229350	-0.000005	0.000000	-0.377789	
2.231591	-0.000005	0.000000	-0.376965	
2.233831	-0.000005	0.000000	-0.376144	
2.236068	-0.000005	0.000000	-0.375327	
2.238303	-0.000005	0.000000	-0.374514	
2.240536	-0.000005	0.000000	-0.373704	
2.242766	-0.000005	0.000000	-0.372897	
2.244994	-0.000005	0.000000	-0.372094	
2.247221	-0.000005	0.000000	-0.371294	
2.249444	-0.000005	0.000000	-0.370497	
2.251666	-0.000005	0.000000	-0.369704	
2.253886	-0.000005	0.000000	-0.368914	
2.256103	-0.000005	0.000000	-0.368127	
2.258318	-0.000005	0.000000	-0.367343	
2.260531	-0.000005	0.000000	-0.366563	
2.262742	-0.000005	0.000000	-0.365786	
2.264950	-0.000005	0.000000	-0.365012	
2.267157	-0.000005	0.000000	-0.364241	
2.269361	-0.000005	0.000000	-0.363473	
2.271563	-0.000005	0.000000	-0.362709	
2.273763	-0.000005	0.000000	-0.361947	
2.275961	-0.000005	0.000000	-0.361189	
2.278157	-0.000005	0.000000	-0.360433	
2.280351	-0.000005	0.000000	-0.359681	
2.282542	-0.000005	0.000000	-0.358932	
2.284732	-0.000005	0.000000	-0.358186	
2.286919	-0.000005	0.000000	-0.357442	
2.289105	-0.000005	0.000000	-0.356702	
2.291288	-0.000005	0.000000	-0.355965	
2.293469	-0.000005	0.000000	-0.355230	
2.295648	-0.000005	0.000000	-0.354499	
2.297825	-0.000005	0.000000	-0.353770	
2.300000	-0.000005	0.000000	-0.353045	
2.302173	-0.000005	0.000000	-0.352322	
2.304344	-0.000005	0.000000	-0.351602	
2.306513	-0.000005	0.000000	-0.350885	
2.308679	-0.000005	0.000000	-0.350171	
2.310844	-0.000005	0.000000	-0.349460	
2.313007	-0.000005	0.000000	-0.348751	
2.315167	-0.000005	0.000000	-0.348045	
2.317326	-0.000005	0.000000	-0.347342	
2.319483	-0.000005	0.000000	-0.346642	
2.321637	-0.000005	0.000000	-0.345944	
2.323790	-0.000005	0.000000	-0.345249	
2.325941	-0.000005	0.000000	-0.344557	
2.328089	-0.000005	0.000000	-0.343867	
2.330236	-0.000005	0.000000	-0.343181	
2.332381	-0.000005	0.000000	-0.342496	
2.334524	-0.000005	0.000000	-0.341815	
2.336664	-0.000005	0.000000	-0.341136	
2.338803	-0.000005	0.000000	-0.340460	
2.340940	-0.000005	0.000000	-0.339786	
2.343075	-0.000005	0.000000	-0.339115	
2.345208	-0.000005	0.000000	-0.338446	
2.347339	-0.000005	0.000000	-0.337780	
2.349468	-0.000005	0.000000	-0.337117	
2.351595	-0.000005	0.000000	-0.336456	
2.353720	-0.000005	0.000000	-0.335797	
2.355844	-0.000005	0.000000	-0.335142	
2.357965	-0.000005	0.000000	-0.334488	
2.360085	-0.000005	0.000000	-0.333837	
2.362202	-0.000005	0.000000	-0.333188	
2.364318	-0.000005	0.000000	-0.332542	
2.366432	-0.000005	0.000000	-0.331899	
2.368544	-0.000005	0.000000	-0.331257	
2.370654	-0.000005	0.000000	-0.330619	
2.372762	-0.000005	0.000000	-0.329982	
2.374868	-0.000005	0.000000	-0.329348	
2.376973	-0.000005	0.000000	-0.328716	
2.379075	-0.000005	0.000000	-0.328087	
2.381176	-0.000005	0.000000	-0.327460	
2.383275	-0.000005	0.000000	-0.326835	
2.385372	-0.000005	0.000000	-0.326213	
2.387467	-0.000005	0.000000	-0.325593	
2.389561	-0.000005	0.000000	-0.324975	
2.391652	-0.000005	0.000000	-0.324359	
2.393742	-0.000005	0.000000	-0.323746	
2.395830	-0.000005	0.000000	-0.323135	
2.397916	-0.000005	0.000000	-0.322526	
2.400000	-0.000005	0.000000	-0.321920	
2.402082	-0.000005	0.000000	-0.321315	
2.404163	-0.000005	0.000000	-0.320713	
2.406242	-0.000005	0.000000	-0.320113	
2.408319	-0.000005	0.000000	-0.319516	
2.410394	-0.000005	0.000000	-0.318920	
2.412468	-0.000005	0.000000	-0.318327	
2.414539	-0.000005	0.000000	-0.317735	
2.416609	-0.000005	0.000000	-0.317146	
2.418677	-0.000005	0.000000	-0.316559	
2.420744	-0.000005	0.000000	-0.315974	
2.422808	-0.000005	0.000000	-0.315391	
2.424871	-0.000005	0.000000	-0.314810	
2.426932	-0.000005	0.000000	-0.314232	
2.428992	-0.000005	0.000000	-0.313655	
2.431049	-0.000005	0.000000	-0.313081	
2.433105	-0.000005	0.000000	-0.312508	
2.435159	-0.000005	0.000000	-0.311938	
2.437212	-0.000005	0.000000	-0.311369	
2.439262	-0.000005	0.000000	-0.310803	
2.441311	-0.000005	0.000000	-0.310239	
2.443358	-0.000005	0.000000	-0.309676	
2.445404	-0.000005	0.000000	-0.309116	
2.447448	-0.000005	0.000000	-0.308557	
2.449490	-0.000005	0.000000	-0.308001	
2.451530	-0.000005	0.000000	-0.307446	
2.453569	-0.000005	0.000000	-0.306894	
2.455606	-0.000005	0.000000	-0.306343	
2.457641	-0.000005	0.000000	-0.305794	
2.459675	-0.000005	0.000000	-0.305247	
2.461707	-0.000005	0.000000	-0.304702	
