0.000000	-nan	-nan	-nan	
1.676305	0.000000	0.000000	-0.655370	
1.679286	0.000000	0.000000	-0.654178	
1.682260	0.000000	0.000000	-0.652992	
1.685230	0.000000	0.000000	-0.651813	
1.688194	0.000000	0.000000	-0.650641	
1.691153	0.000000	0.000000	-0.649475	
1.694107	0.000000	0.000000	-0.648315	
1.697056	0.000000	0.000000	-0.647162	
1.700000	0.000000	0.000000	-0.646015	
1.702939	0.000000	0.000000	-0.644875	
1.705872	0.000000	0.000000	-0.643740	
1.708801	0.000000	0.000000	-0.642612	
1.711724	0.000000	0.000000	-0.641490	
1.714643	0.000000	0.000000	-0.640374	
1.717556	0.000000	0.000000	-0.639264	
1.720465	0.000000	0.000000	-0.638160	
1.723369	0.000000	0.000000	-0.637062	
1.726268	0.000000	0.000000	-0.635969	
1.729162	0.000000	0.000000	-0.634883	
1.732051	0.000000	0.000000	-0.633802	
1.734935	0.000000	0.000000	-0.632726	
1.737815	0.000000	0.000000	-0.631657	
1.740690	0.000000	0.000000	-0.630593	
1.743560	0.000000	0.000000	-0.629534	
1.746425	0.000000	0.000000	-0.628482	
1.749286	0.000000	0.000000	-0.627434	
1.752142	0.000000	0.000000	-0.626392	
1.754993	0.000000	0.000000	-0.625355	
1.757840	0.000000	0.000000	-0.624324	
1.760682	0.000000	0.000000	-0.623298	
1.763519	0.000000	0.000000	-0.622277	
1.766352	0.000000	0.000000	-0.621261	
1.769181	0.000000	0.000000	-0.620250	
1.772005	0.000000	0.000000	-0.619245	
1.774824	0.000000	0.000000	-0.618245	
1.777639	0.000000	0.000000	-0.617249	
1.780449	0.000000	0.000000	-0.616259	
1.783255	0.000000	0.000000	-0.615273	
1.786057	0.000000	0.000000	-0.614293	
1.788854	0.000000	0.000000	-0.613317	
1.791647	0.000000	0.000000	-0.612346	
1.794436	0.000000	0.000000	-0.611380	
1.797220	0.000000	0.000000	-0.610418	
1.800000	0.000000	0.000000	-0.609462	
1.802776	0.000000	0.000000	-0.608510	
1.805547	0.000000	0.000000	-0.607562	
1.808314	0.000000	0.000000	-0.606620	
1.811077	0.000000	0.000000	-0.605681	
1.813836	0.000000	0.000000	-0.604748	
1.816590	0.000000	0.000000	-0.603818	
1.819341	0.000000	0.000000	-0.602894	
1.822087	0.000000	0.000000	-0.601973	
1.824829	0.000000	0.000000	-0.601057	
1.827567	0.000000	0.000000	-0.600145	
1.830301	0.000000	0.000000	-0.599238	
1.833030	0.000000	0.000000	-0.598335	
1.835756	0.000000	0.000000	-0.597436	
1.838478	0.000000	0.000000	-0.596542	
1.841195	0.000000	0.000000	-0.595651	
1.843909	0.000000	0.000000	-0.594765	
1.846619	0.000000	0.000000	-0.593883	
1.849324	0.000000	0.000000	-0.593005	
1.852026	0.000000	0.000000	-0.592131	
1.854724	0.000000	0.000000	-0.591261	
1.857418	0.000000	0.000000	-0.590395	
1.860108	0.000000	0.000000	-0.589533	
1.862794	0.000000	0.000000	-0.588675	
1.865476	0.000000	0.000000	-0.587821	
1.868154	0.000000	0.000000	-0.586971	
1.870829	0.000000	0.000000	-0.586124	
1.873499	0.000000	0.000000	-0.585282	
1.876166	0.000000	0.000000	-0.584443	
1.878829	0.000000	0.000000	-0.583608	
1.881489	0.000000	0.000000	-0.582777	
1.884144	0.000000	0.000000	-0.581949	
1.886796	0.000000	0.000000	-0.581125	
1.889444	0.000000	0.000000	-0.580305	
1.892089	0.000000	0.000000	-0.579488	
1.894730	0.000000	0.000000	-0.578676	
1.897367	0.000000	0.000000	-0.577866	
1.900000	0.000000	0.000000	-0.577060	
1.902630	0.000000	0.000000	-0.576258	
1.905256	0.000000	0.000000	-0.575459	
1.907878	0.000000	0.000000	-0.574664	
1.910497	0.000000	0.000000	-0.573872	
1.913113	0.000000	0.000000	-0.573084	
1.915724	0.000000	0.000000	-0.572299	
1.918333	0.000000	0.000000	-0.571517	
1.920937	0.000000	0.000000	-0.570739	
1.923538	0.000000	0.000000	-0.569964	
1.926136	0.000000	0.000000	-0.569192	
1.928730	0.000000	0.000000	-0.568424	
1.931321	0.000000	0.000000	-0.567659	
1.933908	0.000000	0.000000	-0.566897	
1.936492	0.000000	0.000000	-0.566139	
1.939072	0.000000	0.000000	-0.565383	
1.941649	0.000000	0.000000	-0.564631	
1.944222	0.000000	0.000000	-0.563882	
1.946792	0.000000	0.000000	-0.563136	
1.949359	0.000000	0.000000	-0.562393	
1.951922	0.000000	0.000000	-0.561654	
1.954482	0.000000	0.000000	-0.560917	
1.957039	0.000000	0.000000	-0.560183	
1.959592	0.000000	0.000000	-0.559453	
1.962142	0.000000	0.000000	-0.558725	
1.964688	0.000000	0.000000	-0.558001	
1.967232	0.000000	0.000000	-0.557279	
1.969772	0.000000	0.000000	-0.556561	
1.972308	0.000000	0.000000	-0.555845	
1.974842	0.000000	0.000000	-0.555132	
1.977372	0.000000	0.000000	-0.554422	
1.979899	0.000000	0.000000	-0.553716	
1.982423	0.000000	0.000000	-0.553011	
